,dataset_id,image_path,root_path,file_name,target_id,target_name
6512,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3832.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3832.jpeg,1,n
6513,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4279.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4279.jpeg,2,scc
6514,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1236.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1236.jpeg,0,aca
6515,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4162.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4162.jpeg,0,aca
6516,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3774.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3774.jpeg,2,scc
6517,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4447.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4447.jpeg,2,scc
6518,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1536.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1536.jpeg,0,aca
6519,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc158.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc158.jpeg,2,scc
6520,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2737.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2737.jpeg,1,n
6521,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1020.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1020.jpeg,1,n
6522,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4594.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4594.jpeg,2,scc
6523,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca89.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca89.jpeg,0,aca
6524,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2580.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2580.jpeg,1,n
6525,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3428.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3428.jpeg,1,n
6526,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2479.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2479.jpeg,0,aca
6527,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca151.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca151.jpeg,0,aca
6528,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2485.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2485.jpeg,0,aca
6529,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3320.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3320.jpeg,2,scc
6530,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2895.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2895.jpeg,0,aca
6531,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2228.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2228.jpeg,1,n
6532,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc840.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc840.jpeg,2,scc
6533,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3485.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3485.jpeg,0,aca
6534,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca868.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca868.jpeg,0,aca
6535,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1609.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1609.jpeg,1,n
6536,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc496.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc496.jpeg,2,scc
6537,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4846.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4846.jpeg,0,aca
6538,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn929.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn929.jpeg,1,n
6539,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc470.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc470.jpeg,2,scc
6540,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca429.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca429.jpeg,0,aca
6541,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3811.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3811.jpeg,1,n
6542,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3327.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3327.jpeg,1,n
6543,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc906.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc906.jpeg,2,scc
6544,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4466.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4466.jpeg,0,aca
6545,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2921.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2921.jpeg,2,scc
6546,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1676.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1676.jpeg,1,n
6547,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3852.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3852.jpeg,2,scc
6548,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1841.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1841.jpeg,2,scc
6549,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3951.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3951.jpeg,1,n
6550,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca946.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca946.jpeg,0,aca
6551,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4813.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4813.jpeg,1,n
6552,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2914.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2914.jpeg,0,aca
6553,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1237.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1237.jpeg,1,n
6554,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc727.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc727.jpeg,2,scc
6555,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3398.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3398.jpeg,2,scc
6556,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3928.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3928.jpeg,0,aca
6557,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4803.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4803.jpeg,1,n
6558,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4714.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4714.jpeg,0,aca
6559,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2286.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2286.jpeg,0,aca
6560,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2514.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2514.jpeg,1,n
6561,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3799.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3799.jpeg,0,aca
6562,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc871.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc871.jpeg,2,scc
6563,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4390.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4390.jpeg,1,n
6564,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3477.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3477.jpeg,2,scc
6565,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3524.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3524.jpeg,1,n
6566,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn36.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn36.jpeg,1,n
6567,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1132.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1132.jpeg,1,n
6568,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3778.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3778.jpeg,0,aca
6569,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3694.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3694.jpeg,1,n
6570,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca893.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca893.jpeg,0,aca
6571,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn201.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn201.jpeg,1,n
6572,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1438.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1438.jpeg,0,aca
6573,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1647.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1647.jpeg,0,aca
6574,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1098.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1098.jpeg,0,aca
6575,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2207.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2207.jpeg,0,aca
6576,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4883.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4883.jpeg,2,scc
6577,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc709.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc709.jpeg,2,scc
6578,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2459.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2459.jpeg,0,aca
6579,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1513.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1513.jpeg,0,aca
6580,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn359.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn359.jpeg,1,n
6581,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1439.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1439.jpeg,0,aca
6582,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1217.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1217.jpeg,0,aca
6583,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2739.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2739.jpeg,0,aca
6584,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4205.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4205.jpeg,0,aca
6585,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4926.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4926.jpeg,0,aca
6586,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4316.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4316.jpeg,2,scc
6587,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3932.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3932.jpeg,0,aca
6588,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4705.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4705.jpeg,1,n
6589,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3390.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3390.jpeg,1,n
6590,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1658.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1658.jpeg,1,n
6591,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4419.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4419.jpeg,1,n
6592,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca8.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca8.jpeg,0,aca
6593,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4889.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4889.jpeg,0,aca
6594,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2183.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2183.jpeg,2,scc
6595,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3196.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3196.jpeg,1,n
6596,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn838.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn838.jpeg,1,n
6597,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2301.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2301.jpeg,2,scc
6598,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2585.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2585.jpeg,1,n
6599,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2551.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2551.jpeg,0,aca
6600,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2496.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2496.jpeg,1,n
6601,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4697.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4697.jpeg,2,scc
6602,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3506.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3506.jpeg,0,aca
6603,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3986.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3986.jpeg,1,n
6604,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2715.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2715.jpeg,0,aca
6605,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2634.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2634.jpeg,2,scc
6606,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn58.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn58.jpeg,1,n
6607,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc404.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc404.jpeg,2,scc
6608,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2535.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2535.jpeg,2,scc
6609,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4947.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4947.jpeg,0,aca
6610,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2527.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2527.jpeg,0,aca
6611,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1121.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1121.jpeg,2,scc
6612,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4204.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4204.jpeg,1,n
6613,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3991.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3991.jpeg,2,scc
6614,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc993.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc993.jpeg,2,scc
6615,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4205.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4205.jpeg,2,scc
6616,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3545.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3545.jpeg,0,aca
6617,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3387.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3387.jpeg,2,scc
6618,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1294.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1294.jpeg,2,scc
6619,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2350.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2350.jpeg,1,n
6620,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2917.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2917.jpeg,2,scc
6621,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca291.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca291.jpeg,0,aca
6622,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca317.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca317.jpeg,0,aca
6623,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3786.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3786.jpeg,0,aca
6624,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3620.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3620.jpeg,1,n
6625,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca516.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca516.jpeg,0,aca
6626,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1196.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1196.jpeg,2,scc
6627,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3730.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3730.jpeg,0,aca
6628,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3301.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3301.jpeg,0,aca
6629,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3640.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3640.jpeg,1,n
6630,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3711.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3711.jpeg,0,aca
6631,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1850.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1850.jpeg,1,n
6632,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3832.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3832.jpeg,2,scc
6633,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3073.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3073.jpeg,1,n
6634,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3631.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3631.jpeg,1,n
6635,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3698.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3698.jpeg,0,aca
6636,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3096.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3096.jpeg,2,scc
6637,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1062.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1062.jpeg,1,n
6638,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc283.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc283.jpeg,2,scc
6639,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4113.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4113.jpeg,2,scc
6640,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn832.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn832.jpeg,1,n
6641,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2688.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2688.jpeg,0,aca
6642,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4130.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4130.jpeg,1,n
6643,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2825.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2825.jpeg,1,n
6644,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1234.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1234.jpeg,1,n
6645,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca48.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca48.jpeg,0,aca
6646,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn407.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn407.jpeg,1,n
6647,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2334.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2334.jpeg,0,aca
6648,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca344.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca344.jpeg,0,aca
6649,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4712.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4712.jpeg,0,aca
6650,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4378.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4378.jpeg,2,scc
6651,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2271.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2271.jpeg,2,scc
6652,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1579.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1579.jpeg,0,aca
6653,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4081.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4081.jpeg,1,n
6654,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4440.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4440.jpeg,2,scc
6655,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2523.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2523.jpeg,2,scc
6656,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca942.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca942.jpeg,0,aca
6657,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3419.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3419.jpeg,2,scc
6658,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4621.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4621.jpeg,0,aca
6659,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4982.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4982.jpeg,2,scc
6660,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1079.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1079.jpeg,2,scc
6661,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4286.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4286.jpeg,2,scc
6662,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1609.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1609.jpeg,0,aca
6663,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3314.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3314.jpeg,0,aca
6664,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1992.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1992.jpeg,0,aca
6665,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1242.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1242.jpeg,0,aca
6666,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3578.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3578.jpeg,1,n
6667,train,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3623.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3623.jpeg,2,scc
6668,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca269.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca269.jpeg,0,aca
6669,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2110.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2110.jpeg,1,n
6670,train,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2423.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2423.jpeg,0,aca
6671,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4884.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4884.jpeg,1,n
6672,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1643.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1643.jpeg,1,n
6673,train,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1979.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1979.jpeg,1,n
